event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
BGD26090,30-Nov-23,2023,1,Demonstrations,Riots,Violent demonstration,Rioters (Bangladesh),BNP: Bangladesh Nationalist Party; JeI: Jamaat-e-Islami,Rioters,State forces-Rioters,,50,South Asia,Bangladesh,Rajshahi,Bogra,Bogra Sadar,Bogra,24.853,89.3732,1,United News of Bangladesh,National,"On 30 November 2023, rioters (likely supporters of BNP and JeI due to the ongoing blockade program) vandalized vehicles, set fire to a truck and threw cocktail bombs from their procession in Bogra district town (Bogra Sadar, Rajshahi), during the ongoing nationwide blockade announced by the BNP and Jamaat-e-Islami for 29-30 November, demanding resignation of the Awami League government. Police forces dispersed the demonstrators and detained two of them from the spot.",0,crowd size=no report,1724113672
BGD26090,30-Nov-23,2023,1,Demonstrations,Riots,Violent demonstration,Police Forces of Bangladesh (2009-2024),,State forces,State forces-Rioters,,50,South Asia,Bangladesh,Rajshahi,Bogra,Bogra Sadar,Bogra,24.853,89.3732,1,United News of Bangladesh,National,"On 30 November 2023, rioters (likely supporters of BNP and JeI due to the ongoing blockade program) vandalized vehicles, set fire to a truck and threw cocktail bombs from their procession in Bogra district town (Bogra Sadar, Rajshahi), during the ongoing nationwide blockade announced by the BNP and Jamaat-e-Islami for 29-30 November, demanding resignation of the Awami League government. Police forces dispersed the demonstrators and detained two of them from the spot.",0,crowd size=no report,1724113672
BGD26045,30-Nov-23,2023,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),,Rioters,Rioters-Civilians,Civilian targeting,50,South Asia,Bangladesh,Dhaka,Dhaka,Shahbagh,Dhaka - Shahbagh,23.7317,90.3959,1,United News of Bangladesh,National,"On 30 November 2023, unidentified men exploded four crude bombs at DC office in Segunbagicha, Dhaka - Ramna (coded to Dhaka - Shahbagh, Dhaka), when candidates for upcoming general elections were submitting their nomination papers.",0,crowd size=no report,1725388246
BGD26045,30-Nov-23,2023,1,Political violence,Riots,Mob violence,Civilians (Bangladesh),,Civilians,Rioters-Civilians,Civilian targeting,50,South Asia,Bangladesh,Dhaka,Dhaka,Shahbagh,Dhaka - Shahbagh,23.7317,90.3959,1,United News of Bangladesh,National,"On 30 November 2023, unidentified men exploded four crude bombs at DC office in Segunbagicha, Dhaka - Ramna (coded to Dhaka - Shahbagh, Dhaka), when candidates for upcoming general elections were submitting their nomination papers.",0,crowd size=no report,1725388246
BGD26092,30-Nov-23,2023,1,Demonstrations,Riots,Violent demonstration,Rioters (Bangladesh),BNP: Bangladesh Nationalist Party; JeI: Jamaat-e-Islami,Rioters,Rioters only,,50,South Asia,Bangladesh,Chittagong,Comilla,Comilla Adarsha Sadar,Comilla,23.4619,91.185,2,United News of Bangladesh,National,"On 30 November 2023, rioters (likely supporters of BNP and JeI due to the ongoing blockade program) set 3 buses on fire in Comilla district, Comilla Adarsha Sadar (coded as Comilla, Chittagong), during the ongoing nationwide blockade announced by the BNP and Jamaat-e-Islami for 29-30 November, demanding resignation of the Awami League government.",0,crowd size=no report,1726526021
BGD26041,30-Nov-23,2023,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),Vigilante Group (Bangladesh),Rioters,Rioters-Civilians,Civilian targeting,50,South Asia,Bangladesh,Dhaka,Gopalganj,Gopalganj Sadar,Golabaria,23.024,89.8547,1,Prothom Alo,National,"On 30 November 2023, villagers assaulted and killed a tea seller in Golabaria village, Gopalganj Sadar (Gopalganj, Dhaka), on suspicion of being a thief.",1,crowd size=no report,1726602879
BGD26041,30-Nov-23,2023,1,Political violence,Riots,Mob violence,Civilians (Bangladesh),Labor Group (Bangladesh),Civilians,Rioters-Civilians,Civilian targeting,50,South Asia,Bangladesh,Dhaka,Gopalganj,Gopalganj Sadar,Golabaria,23.024,89.8547,1,Prothom Alo,National,"On 30 November 2023, villagers assaulted and killed a tea seller in Golabaria village, Gopalganj Sadar (Gopalganj, Dhaka), on suspicion of being a thief.",1,crowd size=no report,1726602879
BGD26054,29-Nov-23,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Bangladesh),JJD: Jatiyatabadi Jubo Dal; JCD: Bangladesh Jatiotabadi Chatra Dal; Students (Bangladesh); BNP: Bangladesh Nationalist Party; JeI: Jamaat-e-Islami,Protesters,Protesters only,,50,South Asia,Bangladesh,Rajshahi,Bogra,Sahajanpur,Shajahanpur,24.7666,89.4,2,Prothom Alo,National,"On 29 November 2023, members of BNP, Chatra Dal (JCD) and Jubo Dal staged a protest rally in Shajahanpur (Sahajanpur) upazila (Bogra, Rajshahi), in support of the ongoing nationwide blockade announced by the BNP and Jamaat-e-Islami for 29-30 November, demanding resignation of the Awami League government.",0,crowd size=no report,1701813030
BGD26087,29-Nov-23,2023,1,Demonstrations,Riots,Violent demonstration,Rioters (Bangladesh),BNP: Bangladesh Nationalist Party; JeI: Jamaat-e-Islami,Rioters,Rioters only,,50,South Asia,Bangladesh,Rajshahi,Natore,Baraigram,Baraigram,24.3163,89.1851,2,Prothom Alo,National,"On 29 November 2023, rioters (likely supporters of BNP and JeI due to the ongoing blockade program) staged a demonstration and vandalized a bus at Natore-Pabna highway in Baraigram upazila (Natore, Rajshahi), during the ongoing nationwide blockade announced by the BNP and Jamaat-e-Islami for 29-30 November, demanding resignation of the Awami League government.",0,crowd size=no report,1701813030
BGD26089,29-Nov-23,2023,1,Demonstrations,Riots,Violent demonstration,Rioters (Bangladesh),BNP: Bangladesh Nationalist Party; JeI: Jamaat-e-Islami,Rioters,Rioters-Civilians,,50,South Asia,Bangladesh,Chittagong,Khagrachhari,Matiranga,Matiranga,23.0351,91.8578,2,Prothom Alo,National,"On 29 November 2023, at least 50-60 rioters (likely supporters of BNP and JeI due to the ongoing blockade program) 8 passenger buses, 2 auto-rickshaws, and 3 goods-laden trucks in Matiranga upazila (Khagrachhari, Chittagong), during the ongoing nationwide blockade announced by the BNP and Jamaat-e-Islami for 29-30 November, demanding resignation of the Awami League government. At least 10 people were injured in the attacks.",0,crowd size=no report,1701813030
BGD26089,29-Nov-23,2023,1,Demonstrations,Riots,Violent demonstration,Civilians (Bangladesh),Labor Group (Bangladesh),Civilians,Rioters-Civilians,,50,South Asia,Bangladesh,Chittagong,Khagrachhari,Matiranga,Matiranga,23.0351,91.8578,2,Prothom Alo,National,"On 29 November 2023, at least 50-60 rioters (likely supporters of BNP and JeI due to the ongoing blockade program) 8 passenger buses, 2 auto-rickshaws, and 3 goods-laden trucks in Matiranga upazila (Khagrachhari, Chittagong), during the ongoing nationwide blockade announced by the BNP and Jamaat-e-Islami for 29-30 November, demanding resignation of the Awami League government. At least 10 people were injured in the attacks.",0,crowd size=no report,1701813030
BGD26083,29-Nov-23,2023,1,Demonstrations,Riots,Violent demonstration,Rioters (Bangladesh),BNP: Bangladesh Nationalist Party; JeI: Jamaat-e-Islami,Rioters,Rioters-Civilians,,50,South Asia,Bangladesh,Rajshahi,Rajshahi,Boalia,Rajshahi,24.374,88.6011,1,Dhaka Tribune,National,"On 29 November 2023, rioters (likely supporters of BNP and JeI due to the ongoing blockade program) threw cocktail bombs at an auto rickshaw in Rajshahi city (Boalia), during the ongoing nationwide blockade announced by the BNP and Jamaat-e-Islami for 29-30 November, demanding resignation of the Awami League government. Driver of rickshaw was injured in the incident.",0,crowd size=no report,1719352725
BGD26083,29-Nov-23,2023,1,Demonstrations,Riots,Violent demonstration,Civilians (Bangladesh),Labor Group (Bangladesh),Civilians,Rioters-Civilians,,50,South Asia,Bangladesh,Rajshahi,Rajshahi,Boalia,Rajshahi,24.374,88.6011,1,Dhaka Tribune,National,"On 29 November 2023, rioters (likely supporters of BNP and JeI due to the ongoing blockade program) threw cocktail bombs at an auto rickshaw in Rajshahi city (Boalia), during the ongoing nationwide blockade announced by the BNP and Jamaat-e-Islami for 29-30 November, demanding resignation of the Awami League government. Driver of rickshaw was injured in the incident.",0,crowd size=no report,1719352725
BGD26046,29-Nov-23,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Bangladesh),Adivasi Ethnic Group (Bangladesh); HWF: Hill Women's Federation; PCP: Parbatya Chattagram Pahari Chhatra Parishad; Students (Bangladesh); Women (Bangladesh),Protesters,Protesters only,,50,South Asia,Bangladesh,Dhaka,Dhaka,Shahbagh,Dhaka - Shahbagh,23.7317,90.3959,1,Prothom Alo,National,"On 29 November 2023, member of various minority ethnic organizations including Adivasi Chhatra Sangram Parishad, Chittagong Hills Pahari Chhatra Parishad, Hill Women's Federation and Adivasi Youth Forum staged a protest in front of National Museum, Dhaka - Shahbagh (Shahbagh), demanding proper and full implementation of Chittagong Hill Tracts, along with other demands.",0,crowd size=no report,1721769312
BGD26053,29-Nov-23,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Bangladesh),AB: Amar Bangladesh Party; BNP: Bangladesh Nationalist Party; GM: Ganatantra Mancha; JCD: Bangladesh Jatiotabadi Chatra Dal; JeI: Jamaat-e-Islami; Students (Bangladesh),Protesters,Protesters only,,50,South Asia,Bangladesh,Dhaka,Dhaka,,Dhaka,23.7656,90.3879,1,Dhaka Tribune; Prothom Alo,National,"On 29 November 2023, members of Chatra Dal (JCD), Amar Bangladesh Party, Ganatantra Mancha staged protest rallies at Dayaganj road, Science Lab area, Old Dhaka, Dhanmond, Vijanagar and Rampur areas in Dhaka city, in support of the ongoing nationwide blockade announced by the BNP and Jamaat-e-Islami for 29-30 November, demanding resignation of the Awami League government.",0,crowd size=no report,1721769312
BGD26056,29-Nov-23,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Bangladesh),BKP: Bangladesh Kalyan Party; BLP: Bangladesh Labour Party; BNP: Bangladesh Nationalist Party; BSA: Bangladesher Samyabadi Andolan; IOJ: Islami Oikya Jote; JAGPA: Jatiya Ganatantrik Party; JeI: Jamaat-e-Islami; JP: Jatiya Party; LDP: Liberal Democratic Party; NDP: National Democratic Party,Protesters,Protesters only,,50,South Asia,Bangladesh,Dhaka,Dhaka,Paltan,Dhaka - Paltan,23.7333,90.4125,1,Dhaka Tribune; Prothom Alo,National,"On 29 November 2023, members of 12-party political alliance including Bangladesh Labour Party (BLP), Liberal Democratic Party (LDP), Jatiya Party, Bangladesh Kalyan Party, National Democratic Party, Islami Oikya Jote, Jatiya Ganatantrik Party and Bangladesher Samyabadi Andolan staged protest rallies in Dhaka - Paltan (Paltan), in support of the ongoing nationwide blockade announced by the BNP and Jamaat-e-Islami for 29-30 November, demanding resignation of the Awami League government.",0,crowd size=no report,1721769312
BGD26058,29-Nov-23,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Bangladesh),Students (Bangladesh),Protesters,Protesters only,,50,South Asia,Bangladesh,Dhaka,Dhaka,Shahbagh,Dhaka - Shahbagh,23.7317,90.3959,1,Dhaka Tribune,National,"On 29 November 2023, hundreds of Dhaka university students staged a protest rally on campus in Dhaka - Shahbagh (Shahbagh), condemning Israel military aggression on Gaza and expressing solidarity with Palestine and their cause.",0,crowd size=hundreds,1721769312
BGD26059,29-Nov-23,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Bangladesh),Students (Bangladesh),Protesters,Protesters only,,50,South Asia,Bangladesh,Dhaka,Dhaka,Shahbagh,Dhaka - Shahbagh,23.7317,90.3959,1,Daily Observer (Bangladesh),National,"On 29 November 2023, students of Dhaka university staged a protest in front of VC's residence in Dhaka - Shahbagh (Shahbagh), demanding punishment for a teacher for sexually harassing a female student.",0,crowd size=no report,1721769312
BGD26084,29-Nov-23,2023,1,Demonstrations,Riots,Violent demonstration,Rioters (Bangladesh),BNP: Bangladesh Nationalist Party; JeI: Jamaat-e-Islami,Rioters,Rioters only,,50,South Asia,Bangladesh,Dhaka,Dhaka,Paltan,Dhaka - Paltan,23.7333,90.4125,1,Dhaka Tribune,National,"On 29 November 2023, rioters (likely supporters of BNP and JeI due to the ongoing blockade program) exploded cocktail bombs in Dhaka - Paltan (Paltan), during the ongoing nationwide blockade announced by the BNP and Jamaat-e-Islami for 29-30 November, demanding resignation of the Awami League government.",0,crowd size=no report,1721769312
BGD26086,29-Nov-23,2023,1,Demonstrations,Riots,Violent demonstration,Rioters (Bangladesh),BNP: Bangladesh Nationalist Party; JeI: Jamaat-e-Islami,Rioters,Rioters-Civilians,,50,South Asia,Bangladesh,Dhaka,Dhaka,,Dhaka,23.7656,90.3879,1,Daily Star (Bangladesh); Dhaka Tribune,National,"On 29 November 2023, rioters (likely supporters of BNP and JeI due to the ongoing blockade program) exploded cocktail bombs and injured 2 including a leader of Swechchasebak League in Bijoynagar area, and set fire to a bus in Sayedabad area, Dhaka city, during the ongoing nationwide blockade announced by the BNP and Jamaat-e-Islami for 29-30 November, demanding resignation of the Awami League government.",0,crowd size=no report,1721769312
BGD26086,29-Nov-23,2023,1,Demonstrations,Riots,Violent demonstration,Civilians (Bangladesh),ASL: Bangladesh Awami Swechchasebak League,Civilians,Rioters-Civilians,,50,South Asia,Bangladesh,Dhaka,Dhaka,,Dhaka,23.7656,90.3879,1,Daily Star (Bangladesh); Dhaka Tribune,National,"On 29 November 2023, rioters (likely supporters of BNP and JeI due to the ongoing blockade program) exploded cocktail bombs and injured 2 including a leader of Swechchasebak League in Bijoynagar area, and set fire to a bus in Sayedabad area, Dhaka city, during the ongoing nationwide blockade announced by the BNP and Jamaat-e-Islami for 29-30 November, demanding resignation of the Awami League government.",0,crowd size=no report,1721769312
BGD26088,29-Nov-23,2023,1,Demonstrations,Riots,Violent demonstration,Rioters (Bangladesh),BNP: Bangladesh Nationalist Party; JeI: Jamaat-e-Islami,Rioters,Rioters only,,50,South Asia,Bangladesh,Dhaka,Gazipur,Gazipur Sadar,Gazipur,23.9984,90.4223,1,Prothom Alo,National,"On 29 November 2023, rioters (likely supporters of BNP and JeI due to the ongoing blockade program) set fire to a vehicle in Gazipur city (Gazipur Sadar, Dhaka), during the ongoing nationwide blockade announced by the BNP and Jamaat-e-Islami for 29-30 November, demanding resignation of the Awami League government.",0,crowd size=no report,1722376559
BGD26044,29-Nov-23,2023,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),,Rioters,State forces-Rioters,,50,South Asia,Bangladesh,Rajshahi,Rajshahi,Boalia,Rajshahi,24.374,88.6011,1,Dhaka Tribune,National,"On 29 November 2023, assailants threw cocktail bombs at a police vehicle at Rajshahi court premises in Rajshahi city (Boalia), over unknown reasons. A cleaner at the court was injured in the incident.",0,crowd size=no report,1724113672
